"","Country","peaceavg","peacerank","justavg","justrank","instavg","instrank","econavg","econrank","resilavg","resilrank"
"53","Eritrea",82.0746278159188,312,22.1037668798863,139,7.59422538884348,3,11.6344314942446,66,51.5308839190628,326
"54","Estonia",94.2593044546547,400,83.0981148678377,418,81.3462225896659,417,63.6432085641196,422,82.3602258498067,408
"55","Ethiopia",71.2947868490632,176,24.6612741282251,144,30.7986902422376,287,53.3453236351427,377,50.5235448600095,318
"56","Fiji",88.237462109556,360,33.1903408129421,282,35.6674357868111,299,50.8980655964663,360,52.3423969962046,333
"57","Finland",99.2320693163744,438,97.8734445685405,436,97.6625602772755,440,57.3384269398837,389,94.9814028897048,434
"58","France",91.4342012028263,389,86.4876298778218,420,83.9202308358173,422,50.7548338489461,359,91.2150906807814,429
"59","French Guiana",85.3571428571429,338,74.6691711510475,404,81.4014449343693,418,NA,438,25,5
"60","Gabon",91.112072004518,386,53.150912106136,341,36.7658661349055,304,30.2400883596134,189,53.284270871415,336
"61","Gambia",87.9953759215439,357,38.8759152085378,296,35.2689348743948,297,23.8993070252471,146,41.9994542728318,32
"62","Georgia",84.7909261008125,332,67.9600861903634,392,64.4332061042439,386,73.1165866033633,433,61.6751439819009,364
"63","Germany",95.4776937143423,410,92.1306167574824,428,89.0490907145472,428,53.6868465387,379,91.7153759071169,431
"64","Ghana",87.7776186113852,356,52.7921616407757,339,57.4201085266197,373,53.2060608634117,372,49.841571341023,313
"65","Greece",86.8156287249357,351,67.5398517616002,390,67.5728711662689,393,46.1007503682396,340,75.1344184296833,393
"66","Guatemala",78.383423586573,294,50.9064654053993,331,43.7085103462228,326,42.7166678694539,328,27.7966574652474,7
"67","Guinea",78.1664738984801,292,31.3179002944461,281,27.5441955942541,280,20.4973444881975,138,49.3212496269098,311
"68","Guinea-Bissau",81.0351828468147,304,16.0027526765267,5,21.5196289919933,269,18.894734862124,135,41.6187610050564,29
"69","Guyana",84.9133427418356,334,51.8072900802112,336,48.1347468904908,345,40.2682359402676,320,44.7684103444439,40
"70","Haiti",81.4448948263848,307,38.9616543134667,297,28.6709316623592,284,17.4779446267265,133,24.0460724421909,4
"71","Honduras",83.4570940461158,319,45.9110343971751,313,42.6263345636503,321,42.6852696819875,327,35.30018526466,16
"72","Hungary",94.6000089604784,403,71.7636308254645,397,71.7028717373892,398,59.7728301003042,399,81.884304074233,406
"73","Iceland",98.4920634920635,432,93.3523990027188,431,85.7439985921541,425,61.264772610317,413,97.0215306145877,438
"74","India",45.135582010582,2,54.2846989542086,344,52.5668116142474,359,37.5868987058734,277,59.4826295687464,358
"75","Indonesia",82.4308304123353,314,44.6035130470098,311,50.7353070700565,355,47.2064957980465,341,51.5655857735508,327
"76","Iran, Islamic Republic Of",76.7298969898688,285,51.7401653862208,335,24.0598172827885,272,35.3494402358501,268,66.4926697714834,377
"77","Iraq",68.6448377147769,108,43.3100935233131,306,27.1730078222839,278,49.267327902002,351,65.4537659589875,374
"78","Ireland",95.4497806451309,409,90.8964249049537,425,87.9718021391552,427,63.0870551652011,419,88.7428671339787,425
"79","Israel",79.7669921914147,299,79.2720073103868,412,77.2819214964178,411,62.491485711024,416,82.3862229498584,409
"80","Italy",92.2285417175115,391,67.5155966200742,389,71.0518117931526,397,42.5795482389024,326,85.9212104193269,415
"81","Jamaica",89.5591503580065,372,58.4300718629077,364,59.8283981314045,376,47.3937330179218,342,51.8359480552509,328
"82","Japan",95.967778827097,418,89.4653715549238,424,83.6175671788859,420,55.406525984518,384,78.2174413696516,395
"83","Jordan",83.3593246157311,317,68.480161550524,393,47.1113689753689,342,47.9361968517398,344,70.4524678700922,387
"84","Kazakhstan",84.8522582174071,333,52.5992486546858,338,36.8175576831507,305,51.7147693019751,365,67.5679907173398,379
"85","Kenya",78.0016718366269,290,37.138006114552,292,45.691331666763,335,38.6741948348737,314,47.8563960460389,49
"86","Kiribati",98.4523809523809,431,63.8118929163705,385,44.2330628425002,328,25.3470572097536,150,59.5891018814341,359
